text,sentiment_score,word_count,avg_sentence_length,normalized_helpful_votes,relevance_score
"Must have for frigid winter days. Although labeled for use with hands, I find that they work well stuffed into my slippers or boots, or shirt. The foot variety is best for that, but the hand warmers work well too as they are still on the small side. If you get ""hand and body"" then those are little too big.<br /><br />I find that they help so much in keeping my hands comfortable. I deal with Raynauds syndrome, which can make fingers and toes feel like they are touching ice. Keeping those areas at a steady temperature (its the fluctuations that trigger the episode) helps keep me comfortable. And of course, its just nice to be comfy cozy any other time I am feeling cold.<br /><br />Pro tip: when using these to keep hands warm, I like to have a thin pair of gloves on, then a pair of mittens on with a warmer tucked in between. This seems to help the heat to reach my fingers better than if I were to try to just use it tucked into the gloves.<br /><br />I buy packs of this size (and larger) for ease of being able to grab a handfful to keep in my car, in my purse, near my entryway. I keep some in my hiking bag too no matter what time of year. A little added heats makes all the difference when the need arises.",0.9956,284,28.4,0.9,2.56868
"Easy gentle heat. These are the typical size for ""hand warmers"". No problems. No better no worse than any other I have used (including name brands). I usually use them in my socks though to help keep my toes at a constant temperature. I suffer from Raynauds Syndrome, and I greatly help combat it by keeping my feet from being exposed to fluctuating temps. So for me it is a must have. I dont always buy the ones meant for feet, usually the hand ones are priced better. All the same to me. Of course, use them anywhere- in pockets, in gloves, in hat, tucked into chest area. A must have for comfort from cold, and definitely a needful thing to keep in the car (emergency kit, etc). Can make all the difference!<br /><br />After exposure to air, the warmers start heating up. Full heat within 20 minutes. Keeps heat all day.<br /><br />Thinking of buying another box as winter hasn't even officially begun yet.",0.9732,210,15.0,0.0,2.29196
"Basic thin transparent poncho, like a garbage can liner. Totally works in a pinch. I keep a supply of these on hand and they are incredibly handy when needed. Inexpensive enough to use once and toss, yet durable enough to use several times over. Lightweight, generous size, packs well in a hiking bag, glove box, purse, etc. Nice to have extra on hand for use in covering up gear during a downpour and no shelter. It's just one of those things that are greatly appreciated when the need arises. Makes all the different between being comfortable vs being soggy and uncomfortable.<br /><br />Let me say again: these are lightweight plastic ponchos. Not a heavy duty rain coat.<br /><br />Pack of six, each poncho is individually packaged. 2 blue, 2 white, 2 yellow",0.9674,167,16.7,0.1,2.32022
"Super long (90+ inches long) and durable, basically as expected and required. While it could be used more than once, it is really one of those things that are a one and done sort of thing (it will never fold back down small). It is the typical long tube. It includes a length of very basic cordage. I prefer a more robust paracord, so if you have that, maybe use it instead. The added length of the tent is to allow it to keep out the elements and to be able to scrunch it it in. Perfect for keeping gear at one end, and exit/entry point at the other. Of course, how much room you have left over depends on your body size. I have never had one rip. Good for short term shelter and warmth.<br /><br />I am a big fan of the tents. I always keep one in my every day carry, and my hiking bag. While I do keep emergency blankets on hand, I actually prefer these tents over the flat blankets as it can be used as a sleeping bag. or can be cut and shared.<br /><br />Cheap enough worth while addition to any pack, emergency kit, car kit, etc. I love stuff like this and often replenish, and often buy stuff like this as gifts.<br /><br />I dont rate on price, but I do comment. Current price of $8.33 is a little more than I normally spend on the tents, but not entirely unreasonable. It is perfectly fine quality, and will do the job as needed. Some kits come with extra goodies, but I cant attest to the quality.",0.9647,333,19.58823529411765,0.0,2.28941
"Interesting sensations that feel rather good throughout the body. I step on, turn on, and let it do its thing. I am currently at 10 minutes max just standing on it. I'll aim for more over time. When I step off, my feet dont feel real so please be careful. Sometimes I add in squats. Kind of cool to do squats on this. Love the sensory input, and if I worked in an office, I would want to have this under my desk for anytime use. It isn't loud. Or I would pull it out and stand on it for mini breaks. Better yet, if I had a standing desk.<br /><br /> Remote takes two AAA batteries (not included).<br /><br />I'm 5'10.5"", 264 lbs. The product page says max weight of 330 lbs. The manual says 120 kg (which is 264.5 lbs.  HUGE difference. Which one is it? FWIW, this thing is really heavy and sturdy, and I imagine it holds more weight than myself easily. That being said..<br /><br />Manual doesn't provide truly meaningful information. There are two pages of safety instructions, one page of parts list (why?), then a diagram of the components and how to attach ropes (helpful), then product maintenance, and a ""speed setting options"" graph, ie the Hz/S corresponding to level (really means nothing to me unless the Hz/S is qualified with perceived affect), then a page showing what the panel info means and remote control info. Problem solving. Different positions/postures (seriously, one is called ""groveling"" with clearly female image on her hands and knees). With no description of benefit. Last page has assortment of generic stretches recommendations. There is more info on moves that aren't related to the actual machine. Blegh.<br /><br />I would like to know more about what sort of affect certain levels are intended for. What does this machine actually do? Like ""here, here is this thing you step on. Turn it on."" That is the gist of what I get from the manual.<br /><br />Also, I cant seem to pair this via Bluetooth to anything I've tried. Maybe its on my end, but nothing happens. I will keep trying. I think the machine utters something about blue tooth, but there is nothing else to be said of it. The manual does not mention it at all. It has a USB port, which does not make it blue tooth. So maybe I will plug something in at some point. In the mean time, I just set this up near my TV.<br /><br />If you know what to do, and what you are using this for, and have no need of any helpful information, then this machine is surprisingly sturdy and provides lots of vibrations. I see other machines that include ebooks, video links, and more robust info. I just really expected something of this caliber to have an up to date manual and have more information. I see now that they say in the product description that their manual is not up to date and to refer to product page (not any more helpful), but that fries me.. I would not expect a customer (or what if I gave this as a gift?!) to have to track down the product page to learn about it since they couldnt bother to add in a relevant info.<br /><br />5 stars for vibration feel. I will need to use it for a whole lot longer to determine if there is any actual positive effect. 5 Stars for sturdy, heavy material and heavy duty 3 pronged cord. This is not a cheapie feeling machine.<br /><br />1 star for useless manual, problems with BT connection<br /><br />Going with 3 stars. Will up rate if this actually does something more than what a regular workout session provides.",0.9787,798,17.733333333333334,0.2,1.5536100000000002
"2"" wide (not 2.5""/6.5cm as described). The photoshop makes these look wide, so take note of the measurement- it's a narrow(ish) band. No silicone grips in case you were wondering/looking for that info.<br /><br />Is comfortable and sits well on my large head. I didn't expect these to stay in place, but they do a good job of not budging. As with most material headbands of this style, they do best when closer to forehead. BUT I have even worn them further back on my head and it stayed in place. Not sure how? lol.  When more forward on my head (and just touching forehead) I can move around all day and it stays totally in place.<br /><br />I often wear my hair up, and I like a little colorful flair. I also work hot jobs, and always wear a sweatband, so if I can combine my two needs then bonus. These wont really cut it for heavy sweat days (but not many do), but they are fine for light to moderate sweat, really just better than anticipated.<br /><br />The multi pack offers lots of pretty mottled colors. Individually wrapped. Stitching looks good. I assume a cotton AND spandex blend. They are comfortable, and feel kind of cool on my head. They add no heat or weight. BONUS? they wrap around the wrist nicely, without adding bulk or weight. So now I have a sweatband, headband, or HAIR TIE whenever I need it. It makes for a good hair tie elastic in a pinch.<br /><br />2"" x 8"" (well, 16"" doubled) with plenty of stretch, so it fits my 23.5"" head easily.<br /><br />4.5 stars",0.9947,363,18.15,0.0,2.29841
"I have several of these sweatbands now. It started with purple, then after experiencing that it does really well with mopping up sweat, I picked up the orange, blue, and black. I would love to see this offered in a multi pack.  Lightweight, and stays in place. I am shocked. The band is lined with a couple rows of silicone to help keep it from slipping around. I wear it so it touches my forehead. It isn't huge- I like that the band is on the more narrow side rather than taking up most of my head. I like options, and I like this for simply keeping my hair back and having some sweat absorbing ability. The material is super lightweight with some mesh for breathability.  I have a sweaty job, and was impressed with how well this kept the moisture from running down my face, as well as staying in place, and holding my hair in place.<br /><br /> I think terry cloth sweat bands are the best for soaking up heavy sweat, but I do happen to have a visor that has this same exact material, and it does a good job of grabbing sweat.",0.949,226,20.545454545454547,0.3,2.3747
"I keep dehydrated food items on hand for use in slow cooking preparations, and ultimately for food preps (emergency, etc). Great for when fresh food is not available. This is a bag of diced, dried tomatoes. Not just dry, but dehydrated. They should be rehydrated through soaking (or slow cooking in a soup, etc). I suppose they could be consumed direct from bag (I wouldnt), but these are diced and not flaked. Better to use freeze dried if you want a dehydrated product that you can munch on direct from bag. This product is simply air dried. So dry, hard, maybe a little chewy.<br /><br />Im not a fan of the bag. Better if it were resealable or in a pressure zip mylar. But it adequate enough.",0.2687,159,14.454545454545457,0.1,1.7106100000000002
"I'm large, I like a lightweight beach towel for wrapping my body after a shower. Many of the beach towels I have are thing but still a terry material. This is a microfiber micro suede type material. Smooth yet a little rough. Definitely absorbs well. I actually have some camping towels packed in my hiking pack as they absorb so well. This is just a giant version of one. So for that, it is a good deal, and may be just what you want for some situations.<br /><br />As for home use, pool use, beach use.. I'm not sure. I would still rather have a regular terry cloth towel. I would use this as something I put down on the ground as a blanket. Just not sure if I love it for body use.<br /><br />Quality seems fine. The bag wit comes with is a nice detail, but it was a challenge to get this towel out so I wont be getting it back in.<br /><br />I think it will be tucked into my truck seat for capturing water and mud from dirty wet labs.",0.9631,227,17.46153846153846,0.6,2.06893
"Bought this for use in making a cross body strap for a molle bag that  I am using as a purse. Have been using this cord for 8 years now (finally getting around to reviewing) and it has held up splendidly with heavy near daily use. I actually came around to reviewing this as I was looking to buy more of the paracord that I made that strap with- it was this, and a black paracord. I have used other brands, but this one really stood out to me.",0.2617,97,24.25,0.0,2.07851
Basic canvas pouch. Mostly open as it is just a snap closure. Sturdy durable canvas that is for the most part water resistant. No problems. Good product. Has held up over the years.,-0.0382,39,6.5,0.0,1.58854
"Has worked out really well for my needs. Use it when making a molle bag into a cross body purse, and I wanted to have option of doubling up the cargo capacity situation. Very durable, no issues. Would buy again. I do recommend.",0.3431,50,10.0,0.0,2.10293
"I made this into a small purse. Perfect for most of my daily carrying. I made a paracord cross body strap and used carbiner on each side to attach it. Then I was able to add on a smaller molle bag for days I wanted additional carrying capacity. Great quality-- no issues with zipper, hook and eye, or anything else. Been lasting for years of heavy use. Durable!",0.784,78,11.142857142857142,0.0,2.2352
I made this into a small purse. Perfect for most of my daily carrying. I made a paracord cross body strap and used carbiner on each side to attach it. Then I was able to add on a smaller molle bag for days I wanted additional carrying capacity.,0.5719,52,13.0,0.0,2.17157
"Big ole water bottle that holds 64 ounces (2 liters). Has sligh indent on two sides to help grasp it, also has a very sturdy paracord handle. Buy this for the sturdy attractive bottle to drink directly from and not necessarily for the straw. Nothing wrong with the product exactly, as I have seen this straw used in a variety of brands. It simply may or may not work well for you. I dont care for it, so I took it right out. Nice addition, but useless for me.<br /><br />The main aspects I like is the durable feel of the bottle, the robust color, the quality paracord handle, the snap tight lid, the wide opening (can stick hand in to clean with ease), good mouth spout-- very easy to draw from, locking cap, optional finger hook (hidden so well that it is easy to overlook. It pops up from top). And of course the times with motivational messages on one side, and the amount at each level on the other.<br /><br />I have filled my bottle, snapped it closed then took the chance on holding it upside down. It was risky behavior as I did this over my living room carpet rather than the kitchen sink. Thankfully the lid stayed firmly locked, and the seal is really good-- not a single drop escaped. Phew! So while I dont see my bottle being in the position, it is nice to know that I can toss it in a bag and not worry so much about it opening up too easily, if at all.<br /><br />I like this bottle a lot. I wanted to down rate based on the straw, then I decided that the dislike for the straw is more of a preference thing. This is not a ""built in straw"" type bottle. It just includes a flexible straw that if all goes well it pretty much stays in position when the cap is closed. Odd but it works.<br /><br />Been using this the better part of a week, I have loads of bottles and keep them in a few different spots in the house rather than carry just one around. I am open to using a large bottle for use in the spot i hang out the most. I reeeeeeeeeeeeeeeeeeeeeaaaaaaaaaaaaallllllllllllllllyyyyyyyyyy like the drinking port as I can easily sip or chug- making it easier and quicker to get my water in.",0.9974,477,25.105263157894736,0.0,2.29922
"So good. Great for anyone- adults or kids- on the go or at home. They taste great, they all do. Very smooth and naturally sweet. Not much in a packet, but it is geared toward kiddos, afterall.  Has twist off cap and squeezable pouch that is typical of these food products. I usually add a little water at the end and shake to get a couple more sips from the packet. I also keep a few cleaned ones out on hand as portable water containers and easy ice packs.  Nice on its own or mixed in with oatmeal. Its a convenience item for me, and a worthwhile shelf stable item, and nice to just have in between meals.. quality is good. No issues on my end.",0.9831,143,13.0,0.0,2.29493
"I'm a big fan of chemical hand/foot/body warmers. I think they are super versatile, and a must have for vehicle emergency kits. Doesn't cost much to stock up for the season. The addition of a little bit of warmth in cold conditions can make all the difference in comfort and well being. I spend a lot of time outside in the winter, so stuff like this is a regular purchase for me.<br /><br />This pack of body warmers is typical in effectiveness and how it is used. Price is.. fair. I typically aim for about $1 per pack.<br /><br />Size wise, they are roughly 4""x 5"".  Stick them in your shirt, your hat, anywhere you need some direct gentle heat.<br />Don't open the packet until you need it. Expose the warmer pad to the air for a few moments before placement.<br /><br />The weather has not necessitated a need for these as of yet. I also haven't had any aches or pains that would require this, either. BUT, for sake of review I did open one and felt the warmth. Like I said, they are just like any other I have ever tried. They should be warm, not hot. It creates a gentle, low, radiating warmth.<br /><br />What I did do, and I hadn't done this before.. it that my 18 years old elderly cat was looking for an extra warm place to sleep. The weather isn't cold, but it has been much cooler than the long hot humid summer we had. I haven't winterized yet. So I got him out a super soft blanket and tucked this in underneath. He went from being curled up tight in a ball to being stretched out. He didn't have to try to make his own body heat. He seemed to love this! While I won't do this often since I have heating pads I need to get out for him, it occurred to me that it is a nifty item to have on hand for pet use too (so long as your pet isn't inclined to chew/tear at it). Could be extra handy during the occasional trip to the vet as something to help keep them warm and comfy while in their carrier. Even though we use blankets inside, I am sure the added cozy warmth would feel good.<br /><br />So far so good. If I experience anything else while I work through this pack, I will be back to update.",0.9965,506,21.08333333333333,0.0,1.8989500000000001
"I am reviewing the Jeff & Aimmy Cotton Vucket Hat in the color "" Black#990022"", which is gray with a black bow. I was supposed to receive the hat in black ( 00707_black), so that it was may come up under my review. I will include pics of the hat on.<br /><br />Before you select one, make sure to take a look at the sizing. There are TWO sizes available, Medium OR Large. There is no elastic, nor ability to adjust, so choose wisely.<br /><br />Medium fits 55-58CM (22.2""-22.8"");<br />Large fits 58-61CM (23.03""- 24.0"")  ----my head measures 23.75"", this fits very well.<br /><br />Despite that the product description states that the hat is adjustable, it is NOT. The only portion that is ""adjustable"" is the optional chin strap. On mine, it can be kept clipped on, or taken off. There is a toggle to make it tighter against the face, or allow it to be loose.<br /><br />The interior has what appears to be an elastic band, but it is not elastic. It's purpose is more like that of a sweat band or to provide some grip, but it doesn't not stretch. This will either fit, or it won't.<br /><br />I normally like Jeff & Aimmy products, and overall I like this too. I just want to see a cleaned up, more accurate description. (and what are with all the reviews for this product yet are for something not being sold here?)<br /><br />The material is soft, light. The brim is long but can be folded back some as needed.<br />The slit for the pony tail is subtle. So it will blend in when not in use. But to use it, is a little awkward as you will have to feed the pony tail through a narrow slit. Not bad though. Doable.<br /><br />I do appreciate that there are size offerings for larger heads. It is rare- extremely- that I find a womens hat that fits anything above 22.5"". MY cranium is 23.75"", so I can't wear most stuff. SO unless you have a bigger head like mine, you will most likely be wanting a medium. If your ""large"" is too big, then you ordered the wrong size as the size large is accurate (23.03""- 24.0""). It will just fit if your head it 24"". Might be snug. It fits mine just right at 23.75"". Or if your medium is too small.. then again, likely wrong size. selected. Either way, make sure you got what you ordered.<br /><br />I use sun hats (when I can find them in my size) a lot.  I prefer to avoid the sun. I keep it off my face and body, especially during the summer months. Between sun sensitive meds, rosacea, and just wanting added protection from UV rays, a sun hat is a great thing to have. Since I can add this to my list of companies that sell larger sized hats I will possibly be back to purchase more. I like the overall look (even if I did get something different than anticipated).",0.9838,675,20.454545454545453,0.0,1.89514
"This review is for the ""Snailman Outdoor Multifunctional Headwear, Running Magic Headband Hairband, Sports Fishing Riding Motorcycling Face Mask, UV Resistence Hiking Climbing Seamless Scarf Bandana"" in the color ""PURPLE LINES"".<br /><br />--I have been using this style of headwear for several years now. I like all the different configurations that a simple stretchy tube of material can offer. And that is really all that it is: a tube of stretchy material that can be used as a head band, sleep cap, a mask (just fold and add a filter), a pony tail holder, a wrist band, a neck band, eye/sleeping mask etc.  I have truly used it in several ways, most often as a means to keep my long crazy hair out of my face any time a day. It even work as a sweatband if needed (I still prefer an actual terry cloth sweatband, but this does work in a pinch as it helps keep sweat from dripping into eyes!).<br /><br />--No, it does not have hemmed edges. Not a single brand that I have tried that is strictly a tube of stretchy material has ever had that. It is unnecessary as these are not ever going to unravel. While I have not had this one long, I have had others from other brands for years, and they have been washed and worn many times over.<br /><br />--Folds down to nothing- takes up very little space. I could have a stack of these and they wont take up sizeable room.<br /><br />--This one has a wee bit less stretch than my others, so it is more likely to feel too tight after awhile on my huge head (nearly 23.5"" around).<br /><br />16.5"" length<br />  9.4"" width<br />The tube stretches with the width<br /><br />❤Material: 97% Polyester, 3% Elastane, UPF 50+, Stretchable, 100% Seamless<br />❤Size: 16.5 inch(42cm) X 9.7 inch(24cm); High stretchable to head circumference about 20.5-38.5inch,thickness is 0.3mm<br /><br />--product description states that these have SPF 50. I dont see anything about the material being treated, but the material itself (polyester) tends to naturally have a decent ultraviolet protection factor, especially with tighter weaves and darker fabrics.<br /><br />--Price wise, these are fair at around $8 a piece. The others that I tend to get are in a multi pack (5-8) for around $15. However, I see some singles for more than $8.. just going to say that this is exactly what I expect in terms of function and quality.",0.9176,560,43.07692307692308,0.1,1.90528
"I have a huge head, and thick hair.. so my options to buy hats are often quite limited, especially I want something that leans ""feminine"".  My head measures 23.25"", maybe closer to 23.5"". A lot of hats and such only accommodate up to 22""<br /><br />When I saw that this hat will fit up to a size 24"" head, AND there was an assortment of colors.. I decided to go for it.<br /><br />This review is for the ""Outdoor Fishing Hat with Neck Flap Wide Brim Adjustable Safari Cap"" in PINK.<br /><br />The pink color is more of a soft purple. Reminds me of black raspberry ice cream. The hat fits my head. I like that it has a wide brim and neck flap. Despite slathering myself with SPF every single day, I also use physical blocks such as big hats, visors, scarves. It is partly to avoid damaging and aging rays, but also because I am on medication that increases sensitivity, AND I tend to feel unwell being out in the sun. I am outside often and for mixed duration as I have two young labs to tend to.<br /><br />There is a mesh area on either side of the hat to allow for a cross breeze, or to vent heat. There is a way to tighten up the head part, as well as a spot to secure around the face.<br /><br />The one thing I do not care for is that the design is off. This may go completely unnoticeable to you (or it wont be a factor for you).  The chin strings (bolo style) to keep it from blowing off the head are permanently attached-- where many other styles have this designed to be taken off if one so desires, if they dont want dangling strings. And yet there is a spot with ""hardware"" where this could be done. See my pics!! Maybe it has been done prior, and this was incorrectly constructed. Or there was a design change and this was left on. I have no idea. That part has a little bit of nylon with plastic ring- situated on both sides of hat. This is normally where an open bolo would be attached (and be able to be unclipped). The ties that are permanently attached are more of a heavy shoelace feel-- again different than all other similar hats I have had. It's odd. Nothing I can do about it. Doesn't totally change my experience, or desire for another.. but I would prefer that it commit to using the same nylon straps, and either keep it as a permanent attachment and do away with the vestiges of any older style.. or get back to having the chin strap optional option.  AHHHH, I see.. maybe the extra spots are for the colors that come with a mesh face shield (in lieu of the attached neck flap)? Confusing, but that could be it.<br /><br />Anyway, I dont use the chin strap, but I would on a windy day (almost lost it off head in a parking lot on super breezy day). On a typical day, the hat other wise has been very secure on my head thanks to the head strap adjuster. I can walk around, twist around, bend over, sweat.. and not have it move at all-- which is great.",0.9816,678,24.214285714285715,1.3,2.68448
"This one size fits all (most?) fits my big head. I measure about 23.5"" around, and this fits so well. Feels like a dream. Very nice! This super light weight sun visor is all one piece with nothing to adjust. It just slips on. The material is stretchy. The interior is outlined with soft silicone dots to help hold it in place yet it doesn't grab wildly at my hair. The front interior is lined with a sweat absorbing material (I LOVE THAT SO MUCH). The visor overhang is super flexible yet sturdy.<br /><br />It is about as minimalist as I would want to go for a sun visor (trying to keep my 40 something skin in good shape for as long as possible), but it works. When I want total clear view, I just bend the visor into an upward position (see silly pic).<br /><br />While it feels a little snug on my head, it doesn't provoke a headache. It actually feels quite comforting and I don't want to take it off when I come inside. It just feels good on. I like that I can wear it with my hair down, but usually I have my hair up when I head outside. It stays in place. I can bend over and it doesn't slip off. Since it is a soft material (but with structure, no worries) it can be folded and stored in your bag if need be.<br /><br />It really does feel like nothing while wearing it.  I love this way more than I expected to.",0.9935,321,16.894736842105264,0.1,2.3280499999999997
"'Merica! These are begging to be used in game of Corn Hole/Beanbag Toss at a Fourth of July picnic, or Labor Day weekend get together. But even if not a competitive game among friends, you could certainly entertain yourself with a solo game of bean bag toss. Get some movement in, work your depth perception, keep your hands busy. Don't have a board? Use some buckets, or whatever you have on hand that will take a bean bag being tossed at it. Heck, knock down some beer/pop bottles, or do some juggling.<br /><br />Stuck at home, looking for more to do with the kids during pandemic? This is a game that can be done inside or out, and again with a corn hole board, or something else.<br /><br />Need a light ""weight"" to work out with, but don't want to hold a dumb bell? If all you want is an additional 1 lb weight (in each hand, for total of 2 lbs), this could be a festive contender. Great for in-home ""walk-at-home"" work outs.<br /><br />paper weight, book weight, keep beach sheets from blowing away (or napkins, picnic table covers). Lots of ideas for small, dense sturdy bags packed with beans!<br /><br />But yes, ultimately these are meant for the Corn Hole/ bean bag toss game. And for that you want material that can withstand being tossed across the way landing on a board, or grass.. and so they need to be durable and water resistant. These have that quality. They will work, and should hold up. I have only been playing around with them for less than a week, but they seem fine. Here are details on what you will be purchasing:<br /><br />What you get: 8 Corn Hole bean bags in durable canvas fabric for using with your Corn Hole game board.<br />4: red and white stripes<br />4: blue with white stars<br />All in an American flag design drawstring bag of same material. Water resistant; good stitching.<br />Measures: 6"" X 6""<br />Weighs: 14-16 Ounces<br /><br />It is summer festive with its American flag design. If you don't have a corn hole board, you will need to acquire one (An elevated, slightly slanted board with a six inch hole in it to toss these bags into). You can use these for other purposes too as bean bags are simply fun to play with. I just like tossing things- making baskets- so I keep a couple of pails outside on different levels so I can just play whenever I want.",0.9952,549,27.45,0.0,2.29856
"The information provided in the written part of the product description needs to line up with the pictures as well as what is actually sent. It is NOT THE SAME as what you read or see. There are some spots that are the same, and many that are different. I CAN NOT RECOMMEND THIS based on the mixed information.<br /><br />HERE IS WHAT I RECEIVED:<br />--A smooth, zippered soft ""hard shell"" case (firm but flexible. Think of a cheap sunglass case). This is not at all what is pictured NOR described in the product information. What is pictured is a totally different material. It may not make a difference if you are just looking for some supplies, OR it may make all the difference if you are looking for a particular container as well as supplies. With this as the description, ""Durable & Portable Tactical Molle Pouch】ETROL mini Survival Gear is ultralight, compact and portable with a Velcro strap system compatible with MOLLE so that it can be hooked to the backpack, belt or other. It offers large compartments and plenty of room to add your own equipment, including a special phone pocket and an emergency pen slot"" NOPE NOPE NONE OF THIS. Just a smooth zippered shell. No means to use it as part of MOLLE system, no extra compartments or special pockets or place to have a pen. They are describing a product even different than shown, and even further off from what I received.<br /><br />--The product description also states (as of 3/31/20) that, ""【Quick Access & Top Quality Durable Supplies】The Survival Gear Kit includes the most popular outdoor survival necessities: 3-mode Tactical Flashlight, black stainless steel Tactical Military Knife, Fire Starter, Compass of the military class, a Multi-Function Tool Card, a loudly Whistle with 120db, Emergency Blankets which can retain 90% of body heat and more. Being customized and uniquely tested, our Survival First Aid Kit is designed to prepare you well in case of outdoor activities "" NOPE!! Plastic whistle and emergency blanket, yes. Flashlight, military knife, fire starter, compass, Multi function tool card.. NOPE.  I actually didn't expect this, but for it to state this in the description? False advertisement!<br /><br />Kit is described as measuring 7.5"" x 5.1"" x 2""<br />MY KIT measures roughly, 6.5"" x 4.75"" x 2.5""<br /><br />--The product description DOES seem to accurately state the medical supplies portion, ""【FDA Approved & Professional Treatment Supplies】This First Aid Kit contains the most important first aid supplies for various treatments on the market. Buckle Tourniquet, PBT conforming bandage, Tourniquet, non-woven tape, first aid scissors, plastic tweezers, sterile gauze, a lot of alcohol swabs, cotton swabs, PE adhesive bandages, and safety pins, to stop massive bleeding, dressing or disinfection of wounds nd more, which will come in handy in case of unforeseen events"". To see what you are getting, I can say that it 100% matches up to the product description PICTURE of the supplies. ((NOT THE CASE, though))<br /><br />Furthermore,<br />--The kit I have has a fairly useless first aid manual. It is labeled as being by ""Firstar"" (as are the medical packaging), and is visually messy as well as minimally informative. Consider it non essential and add your own emergency steps. As for the contents, again, it is as described according to the product description and pictures. YET If compared to the information provided on the manual, it would not come close to being the same items. For what it is worth, what comes in this kit according to the product description picture is much better.<br /><br />--Other plusses include that I am pleased with all that is in there, how well it is packed, how easy it is to access the items as well as how surprisingly easy it was to get everything back into the container.<br /><br />--However I take issue with the misinformation between what is described and what I received. Even if they totally took out the part on all the tactical goodies that is supposed to be in it, and just focused on the medical.. then there would still be the problem of the TOTALLY DIFFERENT case than what is pictured and described. The soft/hard shell zippered case is OK enough, and would be FINE if it were pictured and described as such. But if you are expecting a MOLLE bag/attach capable (that's a big thing), then this would be hugely disappointing.<br /><br />--So overall, I can not in good conscience recommend a product when it is so far off from what is pictured and described. I have no idea what it costs, and you better believe that a MOLLE style/attachment capable bag is worth more than this soft/hard shell.<br /><br />--I would include pictures but the photo/video  uploader that Amazon usually has in the reviews has been missing for about a week now. If I see that it comes back up, I will be sure to show you the case I have, then you can see how different it is.  Again, case is a firm smooth soft shell with zipper. Bright red and labeled, ""first aid kit""<br /><br />If the product description (plus pic of the container) changes, then I can edit this as is reasonable.<br /><br />Again-- the actual contents according to the picture/graphic is correct. The case is not. The description of the case and other items is entirely wrong. The list of items this kit contains according to the useless weird manual is also wrong, BUT the items included here are better. SO do with this information as you will. I hope it helped you today. Despite the errors in information, it is possible that what I described happens to be exactly what you are looking for. My 1 star rating could be your 5 :)",0.9922,1203,30.075,0.3,0.7876599999999999
"Great water bottle. Not my first of this style, but definitely my first that has an infusion strainer. If you don't want to use it for that, the strainer pops right out. The water bottle is great as is. It holds 32 ounces, has a flip top lid with a locking cap (wonderful for on the go- peace of mind that your water wont leak all over your bag accidentally), can drink from the spout or twist entirely off to drink from wide mouth.  The durable wrist strap circles the whole bottle and moves with you. Easy to clean, and easy to keep track of water intake if that is your thing.<br /><br />A water bottle brush is included. Directions state that nothing about this bottle is dishwasher safe. Even without the brush it is easy to clean, though the brush is nice to have on hand too.<br /><br />I never thought the time markers would be of interest to me since my drink of choice happens to be water. But, I do find myself taking a peek at the time and looking at my bottle to see how far I have come along, and whether I need to catch up or not. I automatically fill my bottle in the morning, and I usually refill by noon or so. Usually I am ahead of schedule, but even so it is simply nice to know!<br /><br />I find it to be a durable bottle. I am not easy on my bottles, and I am pleased to have this in my collection.",0.9961,309,23.76923076923077,0.1,2.32883
